KLF4	0.27164051822109897	8.426094286108731e-07
MAZ	0.20546132040927	0.0004644982968196227
RREB1	-0.0992336972814579	1
SP8	0.7539192917722131	8.977170141065606e-101
KLF9	0.45854069491970095	3.9186277728422935e-20
KLF14	0.762151587960031	7.998979144537655e-87
ETV5	0.854954726297026	1.938250907082519e-83
KLF5	0.708610870148755	1.6190046892348942e-197
Zfx	0.44613838190779	9.382803387594433e-18
TFAP2C(var.2)	0.264437900874425	1
BHLHE22(var.2)	0.18576474181023953	1
KLF2	0.73297413557889	4.286232597923063e-146
NHLH1	0.14039514739286	1
ASCL1	0.12596047444482453	1
ELK4	0.883178066701078	1.1007248546614911e-91
ZBTB7A	0.9041501542214921	4.763091389340168e-114
SP3	0.7427588955293121	8.980097029591887e-161
KLF15	0.6999655758660501	1.0240503463291313e-222
TFAP2A	0.28930211138747997	1
SP2	0.758917702901186	2.5519928358103223e-110
SP1	0.787884461893517	8.734892792515941e-182
NRF1	0.8295190953688989	1.735960987924782e-157
KLF6	0.68861485762621	3.1224085186131977e-34
SP4	0.793062826895495	2.6542653732346666e-187
SP9	0.71763349397705	8.850700558257337e-141
ZNF460	0.250016714558538	0.00015662320547983805
E2F6	0.488070394786149	7.887338427249832e-13
ZBTB26	-0.201005811887212	1
ZNF341	-0.088270011024143	1
ZNF263	0.219165497780356	0.29136985816132943
IRF3	0.2604332542574005	1
IRF9	-0.21488832174430628	1
IRF1	-0.06661354796402201	1
STAT1::STAT2	-0.10773150589139224	1
IRF2	-0.14311819756375604	1
IRF5	0.048005979468541904	1
IRF8	-0.21443440582001827	1
TFAP2B(var.2)	0.40918132911670246	1
Klf1	0.2864654720612835	0.18733213415976413
THAP11	0.809750225319274	1.3538232308849624e-92
CTCFL	0.4652165995574	1.7997400970897686e-19
Klf12	0.709367222704415	3.51081177656774e-24
ZNF148	0.421091971330096	1.0178747389569479e-37
Wt1	0.2991394997350315	2.2757167820851054e-06
EGR3	0.550436425815656	1.1971597703043312e-16
EGR1	0.5097016272461035	1.9361505144127053e-34
TCF3	-0.1635055635594276	1
TCF12(var.2)	-0.1634592831628666	1
CREB1	0.17231720462418898	1
MZF1(var.2)	0.1483988305273965	1
ELF5	0.9160394726230545	2.509162060943502e-23
ELF2	0.9053327339078779	3.549748663027928e-33
YY1	0.6218302434397405	1.9319487470249118e-36
ZNF684	0.302866395195299	1
ZNF135	-0.053082070512754986	1
KLF16	0.688181561975174	3.907906123444318e-108
KLF11	0.7538090707789724	2.416257907452938e-104
KLF17	0.07979597062737001	1
TFDP1	0.605457470462078	3.2475919556598143e-07
YY2	0.43423047508660806	1.0739979340500003e-11
ZFP42	0.601166752906669	2.570741804708305e-30
ELF1	0.596480441084208	5.752645021025807e-07
GABPA	0.5877368937418549	2.2467819047585532e-05
ETV1	0.585380862293011	3.0828432275516574e-05
ZKSCAN5	-0.08955962302129189	1
PPARA::RXRA	0.5796921270717139	1
Pparg::Rxra	-0.060866862631741986	1
EHF	0.586460917865637	1.684655224226086e-08
ZEB1	-0.10914195221865165	1
KLF10	0.6506339692704639	8.985376206539963e-24
RFX1	0.06926437109067399	1
RFX3	0.08317000423871945	1
ZNF140	0.5916549752696041	1
ETV6	0.943310868699126	3.5075428517202246e-27
EGR2	0.4792876215093066	0.0009931884763686202
EGR4	0.529443960535154	6.542697085887486e-12
Znf281	0.04299597855989601	1
NHLH2	0.137913117521927	1
Zic1::Zic2	-0.052655041642309	1
TCF4	-0.20865786842597026	0.001412645599569961
ZNF16	-0.39176954376379247	0.3307225367116739
NFYA	0.6956125392374579	8.681800499968815e-18
NFYC	0.662475202681172	1.4337498773448798e-18
KLF3	0.6427977154700979	1.3765098423987508e-22
TFAP2E	0.18229709938529198	1
NFIB	-0.19833022541403564	1
Plagl1	-0.10403347702103845	1
NFIX(var.2)	0.10107292279817098	1
EWSR1-FLI1	-0.024136869948509998	1
KLF13	0.7922472746791289	1.390797224649802e-22
RELB	0.09690555953477697	1
RARA(var.2)	-0.17269545742902445	1
RARA::RXRG	-0.1646900875000763	1
RARA::RXRA	-0.43472020065181205	0.194837571897657
ZBTB14	0.44779357640702194	2.166094342457011e-06
ZBTB33	0.898017992181478	9.585750387851432e-36
CTCF	0.45373638133028094	2.287947298194956e-08
MYOG	-0.18957067363663394	1
TBP	0.197163142263656	1
PLAG1	0.054662329748047994	1
MAFK	-0.1497033131015211	1
Smad2::Smad3	-0.1514724989103337	1
BACH1	-0.1709905750772671	1
RELA	-0.2135733222911902	1
HINFP	0.455666179972797	1
TFAP2B(var.3)	0.055197734874676996	1
MITF	0.5516820937799239	3.050104359319304e-05
SREBF2(var.2)	0.5438921726358701	0.3555805003188701
USF2	0.5043544531234075	0.001098877808941511
SREBF1(var.2)	0.525879302397646	1
Stat5b	0.9129873844144389	7.677035116775476e-13
CENPB	-0.08862658198633601	1
MYF5	-0.2799982702828126	1
Ptf1a(var.2)	-0.2511700869914843	1
USF1	0.44443174340671604	0.1622493342537153
TFEB	0.618214697021767	9.328638876225926e-05
BHLHE41	0.6531078901553725	4.258247913884344e-08
FOSL2	-0.1160438925204703	1
PBX3	0.7392118823472209	3.2991345717134157e-06
ETS2	0.9047378352542731	8.061287332068252e-24
TFEC	0.5299292686272136	7.282369403184522e-05
RBPJ	0.45719075992370045	1
TFAP2A(var.3)	0.07643098936998702	1
TFAP2C(var.3)	0.06581436212233202	1
NR2C2	0.242959780444386	1
Ptf1a(var.3)	-0.22497918407798828	1
Rbpjl	-0.23807781956120488	1
MAFF	0.03517291605294198	1
